일자,요일,지역,호선,승차,하차,기온,강수량,전운량
2019-01-26,주말,대구,2,153248,146991,-0.3,0,0
2019-01-26,주말,대구,3,69567,68894,-0.3,0,0
2019-01-26,주말,부산,1,434178,434178,1,0,0
2019-01-26,주말,부산,2,308935,309328,1,0,0
2019-01-26,주말,부산,3,79095,74947,1,0,0
2019-01-26,주말,부산,4,25627,25367,1,0,0
2019-01-26,주말,서울,1,269439,268403,-2.5,0,0
2019-01-26,주말,서울,2,1322708,1345577,-2.5,0,0
2019-01-26,주말,서울,3,503184,502398,-2.5,0,0
2019-01-26,주말,서울,4,508456,518664,-2.5,0,0
2019-01-26,주말,서울,5,476881,467532,-2.5,0,0
2019-01-26,주말,서울,6,304176,298368,-2.5,0,0
2019-01-26,주말,서울,7,569348,551539,-2.5,0,0
2019-01-26,주말,서울,8,154071,154482,-2.5,0,0
2019-01-26,주말,인천,1,171059,169496,-2.5,0,0
2019-01-26,주말,인천,2,88915,88033,-2.5,0,0
2019-01-27,주말,광주,1,33068,32246,0.9,0,1.3
2019-01-27,주말,대구,1,154248,156475,0.7,0,0.6
2019-01-27,주말,대구,2,112214,107979,0.7,0,0.6
2019-01-27,주말,대구,3,50975,50541,0.7,0,0.6
2019-01-27,주말,부산,1,330427,331402,3.9,0,0.3
2019-01-27,주말,부산,2,224328,223167,3.9,0,0.3
2019-01-27,주말,부산,3,56801,54168,3.9,0,0.3
2019-01-27,주말,부산,4,18272,18274,3.9,0,0.3
2019-01-27,주말,서울,1,194960,188327,-0.1,0,4.3
2019-01-27,주말,서울,2,941701,936193,-0.1,0,4.3
2019-01-27,주말,서울,3,341788,349047,-0.1,0,4.3
2019-01-27,주말,서울,4,369379,374482,-0.1,0,4.3
2019-01-27,주말,서울,5,344484,344250,-0.1,0,4.3
2019-01-27,주말,서울,6,216567,209284,-0.1,0,4.3
2019-01-27,주말,서울,7,406592,394827,-0.1,0,4.3
2019-01-27,주말,서울,8,111951,114120,-0.1,0,4.3
2019-01-27,주말,인천,1,123786,122369,0.8,0,4.6
2019-01-27,주말,인천,2,66307,67361,0.8,0,4.6
2019-01-28,평일,광주,1,57845,56147,3.4,0,4.4
2019-01-28,평일,대구,1,208274,210409,3.1,0,2.9
2019-01-28,평일,대구,2,176517,171412,3.1,0,2.9
2019-01-28,평일,대구,3,81050,80471,3.1,0,2.9
2019-01-28,평일,부산,1,494711,494522,5.3,0,2.8
2019-01-28,평일,부산,2,346955,346148,5.3,0,2.8
2019-01-28,평일,부산,3,101235,98199,5.3,0,2.8
2019-01-28,평일,부산,4,32910,32793,5.3,0,2.8
2019-01-28,평일,서울,1,299276,295572,1.2,0,1.3
2019-01-28,평일,서울,2,1672177,1689276,1.2,0,1.3
2019-01-28,평일,서울,3,608557,609067,1.2,0,1.3
2019-01-28,평일,서울,4,599806,606993,1.2,0,1.3
2019-01-28,평일,서울,5,672995,666475,1.2,0,1.3
2019-01-28,평일,서울,6,368651,360513,1.2,0,1.3
2019-01-28,평일,서울,7,785927,773663,1.2,0,1.3
2019-01-28,평일,서울,8,207774,208450,1.2,0,1.3
2019-01-28,평일,인천,1,211804,209641,1.2,0,1.5
2019-01-28,평일,인천,2,117946,117652,1.2,0,1.5
2019-01-29,평일,광주,1,57531,56361,2.1,0,0
2019-01-29,평일,대구,1,207960,209964,1.6,0,1.3
2019-01-29,평일,대구,2,176131,171063,1.6,0,1.3
2019-01-29,평일,대구,3,82004,81581,1.6,0,1.3
2019-01-29,평일,부산,1,500537,501262,5.2,0,0.8
2019-01-29,평일,부산,2,345649,344790,5.2,0,0.8
2019-01-29,평일,부산,3,98678,95315,5.2,0,0.8
2019-01-29,평일,부산,4,32669,32418,5.2,0,0.8
2019-01-29,평일,서울,1,304291,299953,-0.2,0,2.1
2019-01-29,평일,서울,2,1694347,1713275,-0.2,0,2.1
2019-01-29,평일,서울,3,617009,616320,-0.2,0,2.1
2019-01-29,평일,서울,4,610383,615758,-0.2,0,2.1
2019-01-29,평일,서울,5,680444,673997,-0.2,0,2.1
2019-01-29,평일,서울,6,376717,368944,-0.2,0,2.1
2019-01-29,평일,서울,7,791751,783136,-0.2,0,2.1
2019-01-29,평일,서울,8,214708,214460,-0.2,0,2.1
2019-01-29,평일,인천,1,212367,209211,0,0,3.6
2019-01-29,평일,인천,2,118277,117794,0,0,3.6
2019-01-30,평일,광주,1,57671,56413,4.1,0,8.8
2019-01-30,평일,대구,1,215181,217647,5.2,0,5.3
2019-01-30,평일,대구,2,181002,175682,5.2,0,5.3
2019-01-30,평일,대구,3,83707,83158,5.2,0,5.3
2019-01-30,평일,부산,1,501467,502552,8.6,0,7.6
2019-01-30,평일,부산,2,353837,353025,8.6,0,7.6
2019-01-30,평일,부산,3,99616,95702,8.6,0,7.6
2019-01-30,평일,부산,4,32600,32502,8.6,0,7.6
2019-01-30,평일,서울,1,308760,304834,1.8,0,6.9
2019-01-30,평일,서울,2,1704435,1723347,1.8,0,6.9
2019-01-30,평일,서울,3,624210,624606,1.8,0,6.9
2019-01-30,평일,서울,4,619083,624998,1.8,0,6.9
2019-01-30,평일,서울,5,691948,685094,1.8,0,6.9
2019-01-30,평일,서울,6,384366,375129,1.8,0,6.9
2019-01-30,평일,서울,7,798152,789233,1.8,0,6.9
2019-01-30,평일,서울,8,211826,212485,1.8,0,6.9
2019-01-30,평일,인천,1,215816,212660,1.7,0,6.4
2019-01-30,평일,인천,2,119316,119052,1.7,0,6.4
2019-01-31,평일,광주,1,53978,53296,0.4,10.3,7
2019-01-31,평일,대구,1,199207,201601,1.4,5.5,7.6
2019-01-31,평일,대구,2,169508,164292,1.4,5.5,7.6
2019-01-31,평일,대구,3,74991,74615,1.4,5.5,7.6
2019-01-31,평일,부산,1,448792,449359,2.2,11.3,7
2019-01-31,평일,부산,2,318152,317488,2.2,11.3,7
2019-01-31,평일,부산,3,90726,88999,2.2,11.3,7
2019-01-31,평일,부산,4,28659,28968,2.2,11.3,7
2019-01-31,평일,서울,1,303822,301870,-2,0,7
2019-01-31,평일,서울,2,1684317,1702467,-2,0,7
2019-01-31,평일,서울,3,614668,617913,-2,0,7
2019-01-31,평일,서울,4,605286,610744,-2,0,7
2019-01-31,평일,서울,5,680350,671413,-2,0,7
2019-01-31,평일,서울,6,378335,370018,-2,0,7
2019-01-31,평일,서울,7,788886,777553,-2,0,7
2019-01-31,평일,서울,8,210214,210180,-2,0,7
2019-01-31,평일,인천,1,212288,208860,-2.4,0,7.8
2019-01-31,평일,인천,2,115345,115050,-2.4,0,7.8
2019-02-01,평일,광주,1,59921,58761,-0.2,0,4.5
2019-02-01,평일,대구,1,230319,231936,0,0,0.8
2019-02-01,평일,대구,2,185851,181323,0,0,0.8
2019-02-01,평일,대구,3,85374,84631,0,0,0.8
2019-02-01,평일,부산,1,527801,528185,0.4,0,1.9
2019-02-01,평일,부산,2,365348,364753,0.4,0,1.9
2019-02-01,평일,부산,3,102193,98118,0.4,0,1.9
2019-02-01,평일,부산,4,34087,34039,0.4,0,1.9
2019-02-01,평일,서울,1,302660,307491,-2.1,0.3,3
2019-02-01,평일,서울,2,1681245,1696262,-2.1,0.3,3
2019-02-01,평일,서울,3,617003,632586,-2.1,0.3,3
2019-02-01,평일,서울,4,603872,611071,-2.1,0.3,3
2019-02-01,평일,서울,5,677696,663183,-2.1,0.3,3
2019-02-01,평일,서울,6,378491,368689,-2.1,0.3,3
2019-02-01,평일,서울,7,790456,776466,-2.1,0.3,3
2019-02-01,평일,서울,8,210472,209526,-2.1,0.3,3
2019-02-01,평일,인천,1,217441,214422,-0.9,0,2
2019-02-01,평일,인천,2,117570,115804,-0.9,0,2
2019-02-02,주말,광주,1,44975,43620,3.8,0,5.8
2019-02-02,주말,대구,1,199733,203457,3,0,2.4
2019-02-02,주말,대구,2,148525,142900,3,0,2.4
2019-02-02,주말,대구,3,70970,69835,3,0,2.4
2019-02-02,주말,부산,1,437054,436515,4.2,0,2.5
2019-02-02,주말,부산,2,292138,292684,4.2,0,2.5
2019-02-02,주말,부산,3,77199,73278,4.2,0,2.5
2019-02-02,주말,부산,4,25838,25818,4.2,0,2.5
2019-02-02,주말,서울,1,219615,231138,1.4,0,7.5
2019-02-02,주말,서울,2,1001976,997807,1.4,0,7.5
2019-02-02,주말,서울,3,378793,402611,1.4,0,7.5
2019-02-02,주말,서울,4,412610,418016,1.4,0,7.5
2019-02-02,주말,서울,5,379102,365168,1.4,0,7.5
2019-02-02,주말,서울,6,245701,234604,1.4,0,7.5
2019-02-02,주말,서울,7,467265,446839,1.4,0,7.5
2019-02-02,주말,서울,8,127508,125584,1.4,0,7.5
2019-02-02,주말,인천,1,150386,148572,2.9,0,8
2019-02-02,주말,인천,2,79392,77472,2.9,0,8
2019-02-03,주말,광주,1,28737,27957,7.3,17.3,10
2019-02-03,주말,대구,1,147736,151048,5,6,9.4
2019-02-03,주말,대구,2,102373,97925,5,6,9.4
2019-02-03,주말,대구,3,47187,46399,5,6,9.4
2019-02-03,주말,부산,1,299650,299173,11.6,21.4,9.9
2019-02-03,주말,부산,2,208270,208774,11.6,21.4,9.9
2019-02-03,주말,부산,3,54108,51578,11.6,21.4,9.9
2019-02-03,주말,부산,4,16795,17014,11.6,21.4,9.9
2019-02-03,주말,서울,1,130901,138414,3.3,16,9.3
2019-02-03,주말,서울,2,658513,646171,3.3,16,9.3
2019-02-03,주말,서울,3,241246,264267,3.3,16,9.3
2019-02-03,주말,서울,4,277873,280089,3.3,16,9.3
2019-02-03,주말,서울,5,247092,236743,3.3,16,9.3
2019-02-03,주말,서울,6,162705,151834,3.3,16,9.3
2019-02-03,주말,서울,7,314930,298616,3.3,16,9.3
2019-02-03,주말,서울,8,87692,86284,3.3,16,9.3
2019-02-03,주말,인천,1,101662,100533,3.1,19.5,8.4
2019-02-03,주말,인천,2,53171,52055,3.1,19.5,8.4
2019-02-04,평일,광주,1,25824,25232,4,0,3.4
2019-02-04,평일,대구,1,117623,120653,4.1,0,2
2019-02-04,평일,대구,2,80979,77046,4.1,0,2
2019-02-04,평일,대구,3,39521,38889,4.1,0,2
2019-02-04,평일,부산,1,261291,258008,6.8,0,4.1
2019-02-04,평일,부산,2,166258,165951,6.8,0,4.1
2019-02-04,평일,부산,3,44497,42794,6.8,0,4.1
2019-02-04,평일,부산,4,15464,15645,6.8,0,4.1
2019-02-04,평일,서울,1,142372,144119,-0.6,0,2.4
2019-02-04,평일,서울,2,526364,511122,-0.6,0,2.4
2019-02-04,평일,서울,3,206176,223771,-0.6,0,2.4
2019-02-04,평일,서울,4,243660,246734,-0.6,0,2.4
2019-02-04,평일,서울,5,214141,205233,-0.6,0,2.4
2019-02-04,평일,서울,6,137774,129507,-0.6,0,2.4
2019-02-04,평일,서울,7,262396,247643,-0.6,0,2.4
2019-02-04,평일,서울,8,74064,73267,-0.6,0,2.4
2019-02-04,평일,인천,1,90685,91574,-0.7,0,2.9
2019-02-04,평일,인천,2,49767,49396,-0.7,0,2.9
2019-02-05,평일,광주,1,19666,19556,5.4,0,3.5
2019-02-05,평일,대구,1,87916,88494,3.3,0,4.1
2019-02-05,평일,대구,2,52654,51937,3.3,0,4.1
2019-02-05,평일,대구,3,26971,26252,3.3,0,4.1
2019-02-05,평일,부산,1,230942,233249,8,0,2.8
2019-02-05,평일,부산,2,141134,141139,8,0,2.8
2019-02-05,평일,부산,3,45678,42341,8,0,2.8
2019-02-05,평일,부산,4,15987,15102,8,0,2.8
2019-02-05,평일,서울,1,125003,113935,2.8,0,3.9
2019-02-05,평일,서울,2,455380,478829,2.8,0,3.9
2019-02-05,평일,서울,3,211414,197263,2.8,0,3.9
2019-02-05,평일,서울,4,229730,238023,2.8,0,3.9
2019-02-05,평일,서울,5,193838,198339,2.8,0,3.9
2019-02-05,평일,서울,6,130635,133375,2.8,0,3.9
2019-02-05,평일,서울,7,264684,257347,2.8,0,3.9
2019-02-05,평일,서울,8,60502,63442,2.8,0,3.9
2019-02-05,평일,인천,1,94700,93566,3.6,0,4
2019-02-05,평일,인천,2,45533,47177,3.6,0,4
2019-02-06,평일,광주,1,30518,30104,7.3,0,7.3
2019-02-06,평일,대구,1,142294,144235,6.6,0,5
2019-02-06,평일,대구,2,89081,86533,6.6,0,5
2019-02-06,평일,대구,3,38718,37666,6.6,0,5
2019-02-06,평일,부산,1,296947,297403,10.5,0,5.4
2019-02-06,평일,부산,2,197752,198796,10.5,0,5.4
2019-02-06,평일,부산,3,50273,47065,10.5,0,5.4
2019-02-06,평일,부산,4,16241,15702,10.5,0,5.4
2019-02-06,평일,서울,1,158879,143140,5.1,0,8.1
2019-02-06,평일,서울,2,693313,730475,5.1,0,8.1
2019-02-06,평일,서울,3,300755,274008,5.1,0,8.1
2019-02-06,평일,서울,4,287084,299797,5.1,0,8.1
2019-02-06,평일,서울,5,257748,265395,5.1,0,8.1
2019-02-06,평일,서울,6,166394,170789,5.1,0,8.1
2019-02-06,평일,서울,7,337650,330033,5.1,0,8.1
2019-02-06,평일,서울,8,88853,93770,5.1,0,8.1
2019-02-06,평일,인천,1,115078,112304,5.3,0,7.9
2019-02-06,평일,인천,2,56418,57907,5.3,0,7.9
2019-02-07,평일,광주,1,54551,53342,2.5,0,7.4
2019-02-07,평일,대구,1,213341,216778,3.9,0,7
2019-02-07,평일,대구,2,174914,169263,3.9,0,7
2019-02-07,평일,대구,3,75089,74290,3.9,0,7
2019-02-07,평일,부산,1,492021,492041,8.3,0,6.6
2019-02-07,평일,부산,2,345648,346279,8.3,0,6.6
2019-02-07,평일,부산,3,94661,90849,8.3,0,6.6
2019-02-07,평일,부산,4,30395,29873,8.3,0,6.6
2019-02-07,평일,서울,1,278762,265955,-2.1,0.5,4.3
2019-02-07,평일,서울,2,1571081,1600448,-2.1,0.5,4.3
2019-02-07,평일,서울,3,580611,567603,-2.1,0.5,4.3
2019-02-07,평일,서울,4,565098,574153,-2.1,0.5,4.3
2019-02-07,평일,서울,5,621711,618524,-2.1,0.5,4.3
2019-02-07,평일,서울,6,348622,348570,-2.1,0.5,4.3
2019-02-07,평일,서울,7,743999,733803,-2.1,0.5,4.3
2019-02-07,평일,서울,8,194620,196403,-2.1,0.5,4.3
2019-02-07,평일,인천,1,203147,199374,-2.9,0,4.6
2019-02-07,평일,인천,2,109961,109905,-2.9,0,4.6
2019-02-08,평일,광주,1,56070,54657,-0.9,0,8.1
2019-02-08,평일,대구,1,221512,225043,-0.1,0,6
2019-02-08,평일,대구,2,185721,179380,-0.1,0,6
2019-02-08,평일,대구,3,81075,80193,-0.1,0,6
2019-02-08,평일,부산,1,522712,523568,3.2,0,5.4
2019-02-08,평일,부산,2,372762,372549,3.2,0,5.4
2019-02-08,평일,부산,3,101822,97809,3.2,0,5.4
2019-02-08,평일,부산,4,32339,32015,3.2,0,5.4
2019-02-08,평일,서울,1,295636,287919,-6.1,0,6.1
2019-02-08,평일,서울,2,1709984,1746792,-6.1,0,6.1
2019-02-08,평일,서울,3,621674,614019,-6.1,0,6.1
2019-02-08,평일,서울,4,611138,621467,-6.1,0,6.1
2019-02-08,평일,서울,5,663678,656240,-6.1,0,6.1
2019-02-08,평일,서울,6,373669,371130,-6.1,0,6.1
2019-02-08,평일,서울,7,779670,767440,-6.1,0,6.1
2019-02-08,평일,서울,8,209118,209356,-6.1,0,6.1
2019-02-08,평일,인천,1,210878,206385,-6.8,0,5.9
2019-02-08,평일,인천,2,113657,112460,-6.8,0,5.9
2019-02-09,주말,광주,1,44206,43136,-1.1,0,6.3
2019-02-09,주말,대구,1,203234,206890,0.2,0,5.5
2019-02-09,주말,대구,2,154247,147969,0.2,0,5.5
2019-02-09,주말,대구,3,67554,66832,0.2,0,5.5
2019-02-09,주말,부산,1,438445,438517,2.5,0,8
2019-02-09,주말,부산,2,318784,319557,2.5,0,8
2019-02-09,주말,부산,3,79641,75376,2.5,0,8
2019-02-09,주말,부산,4,25947,25507,2.5,0,8
2019-02-09,주말,서울,1,252980,251992,-5.4,0,4.4
2019-02-09,주말,서울,2,1275104,1297170,-5.4,0,4.4
2019-02-09,주말,서울,3,474141,471884,-5.4,0,4.4
2019-02-09,주말,서울,4,498773,505619,-5.4,0,4.4
2019-02-09,주말,서울,5,445245,437339,-5.4,0,4.4
2019-02-09,주말,서울,6,281738,275917,-5.4,0,4.4
2019-02-09,주말,서울,7,537889,521483,-5.4,0,4.4
2019-02-09,주말,서울,8,149065,148705,-5.4,0,4.4
2019-02-09,주말,인천,1,165658,163203,-5.2,0,5
2019-02-09,주말,인천,2,84882,84692,-5.2,0,5
2019-02-10,주말,광주,1,31267,30621,-1.2,0,8.6
2019-02-10,주말,대구,1,156275,159212,1,0,7.8
2019-02-10,주말,대구,2,113903,108928,1,0,7.8
2019-02-10,주말,대구,3,49262,48897,1,0,7.8
2019-02-10,주말,부산,1,323333,323583,4,0,7
2019-02-10,주말,부산,2,227248,227132,4,0,7
2019-02-10,주말,부산,3,54480,51928,4,0,7
2019-02-10,주말,부산,4,17544,17532,4,0,7
2019-02-10,주말,서울,1,169469,164416,-5,0,7.5
2019-02-10,주말,서울,2,910246,904462,-5,0,7.5
2019-02-10,주말,서울,3,327913,331678,-5,0,7.5
2019-02-10,주말,서울,4,357991,364722,-5,0,7.5
2019-02-10,주말,서울,5,316772,315268,-5,0,7.5
2019-02-10,주말,서울,6,207179,201151,-5,0,7.5
2019-02-10,주말,서울,7,389807,379249,-5,0,7.5
2019-02-10,주말,서울,8,108386,109934,-5,0,7.5
2019-02-10,주말,인천,1,119960,119327,-5.1,0,7.9
2019-02-10,주말,인천,2,62866,64169,-5.1,0,7.9
2019-02-11,평일,광주,1,57124,55807,-0.1,0,4.3
2019-02-11,평일,대구,1,213794,216753,0.6,0,1.1
2019-02-11,평일,대구,2,181470,175681,0.6,0,1.1
2019-02-11,평일,대구,3,81352,80548,0.6,0,1.1
2019-02-11,평일,부산,1,510195,509456,2.9,0,3.5
2019-02-11,평일,부산,2,358349,359251,2.9,0,3.5
2019-02-11,평일,부산,3,99056,95557,2.9,0,3.5
2019-02-11,평일,부산,4,33186,32962,2.9,0,3.5
2019-02-11,평일,서울,1,299299,294451,-3,0,0.4
2019-02-11,평일,서울,2,1692185,1710109,-3,0,0.4
2019-02-11,평일,서울,3,618622,617422,-3,0,0.4
2019-02-11,평일,서울,4,608563,615995,-3,0,0.4
2019-02-11,평일,서울,5,683081,675422,-3,0,0.4
2019-02-11,평일,서울,6,371550,366257,-3,0,0.4
2019-02-11,평일,서울,7,795536,785354,-3,0,0.4
2019-02-11,평일,서울,8,210137,210465,-3,0,0.4
2019-02-11,평일,인천,1,214698,211236,-2.6,0,0
2019-02-11,평일,인천,2,120163,119904,-2.6,0,0
2019-02-12,평일,광주,1,57995,56595,1.5,0,3.9
2019-02-12,평일,대구,1,211840,214435,1.5,0,3.8
2019-02-12,평일,대구,2,182457,176753,1.5,0,3.8
2019-02-12,평일,대구,3,83265,82713,1.5,0,3.8
2019-02-12,평일,부산,1,522111,522559,4,0,3.3
2019-02-12,평일,부산,2,367110,366864,4,0,3.3
2019-02-12,평일,부산,3,100985,97108,4,0,3.3
2019-02-12,평일,부산,4,32901,32795,4,0,3.3
2019-02-12,평일,서울,1,308608,301548,-0.6,0,5.6
2019-02-12,평일,서울,2,1736779,1753958,-0.6,0,5.6
2019-02-12,평일,서울,3,627807,626540,-0.6,0,5.6
2019-02-12,평일,서울,4,623038,631040,-0.6,0,5.6
2019-02-12,평일,서울,5,692800,685406,-0.6,0,5.6
2019-02-12,평일,서울,6,381314,373888,-0.6,0,5.6
2019-02-12,평일,서울,7,802934,794347,-0.6,0,5.6
2019-02-12,평일,서울,8,213235,214287,-0.6,0,5.6
2019-02-12,평일,인천,1,218469,215452,-0.8,0,7
2019-02-12,평일,인천,2,121490,121159,-0.8,0,7
2019-02-13,평일,광주,1,56853,55519,1.9,0,4.5
2019-02-13,평일,대구,1,216061,218395,2.6,0,3.3
2019-02-13,평일,대구,2,184405,178899,2.6,0,3.3
2019-02-13,평일,대구,3,82315,81801,2.6,0,3.3
2019-02-13,평일,부산,1,513181,513710,4.6,0,2.3
2019-02-13,평일,부산,2,368619,367903,4.6,0,2.3
2019-02-13,평일,부산,3,104122,100871,4.6,0,2.3
2019-02-13,평일,부산,4,32914,32822,4.6,0,2.3
2019-02-13,평일,서울,1,310339,302996,-2.1,0,1.8
2019-02-13,평일,서울,2,1747211,1766247,-2.1,0,1.8
2019-02-13,평일,서울,3,638666,636896,-2.1,0,1.8
2019-02-13,평일,서울,4,630457,638341,-2.1,0,1.8
2019-02-13,평일,서울,5,701191,694889,-2.1,0,1.8
2019-02-13,평일,서울,6,383908,376139,-2.1,0,1.8
2019-02-13,평일,서울,7,808391,800057,-2.1,0,1.8
2019-02-13,평일,서울,8,215072,216021,-2.1,0,1.8
2019-02-13,평일,인천,1,220125,216613,-2.4,0,2.6
2019-02-13,평일,인천,2,122101,121686,-2.4,0,2.6
2019-02-14,평일,광주,1,57010,55489,2.3,0,5.9
2019-02-14,평일,대구,1,215289,218121,2.1,0,7.4
2019-02-14,평일,대구,2,184230,178444,2.1,0,7.4
2019-02-14,평일,대구,3,81437,80883,2.1,0,7.4
2019-02-14,평일,부산,1,509187,510184,5.2,0,5.9
2019-02-14,평일,부산,2,363256,363042,5.2,0,5.9
2019-02-14,평일,부산,3,100877,96846,5.2,0,5.9
2019-02-14,평일,부산,4,32448,32160,5.2,0,5.9
2019-02-14,평일,서울,1,312690,305863,-0.5,0,5.3
2019-02-14,평일,서울,2,1766574,1788135,-0.5,0,5.3
2019-02-14,평일,서울,3,643233,641821,-0.5,0,5.3
2019-02-14,평일,서울,4,635642,644560,-0.5,0,5.3
2019-02-14,평일,서울,5,702365,695293,-0.5,0,5.3
2019-02-14,평일,서울,6,386097,379471,-0.5,0,5.3
2019-02-14,평일,서울,7,814470,803599,-0.5,0,5.3
2019-02-14,평일,서울,8,220304,220484,-0.5,0,5.3
2019-02-14,평일,인천,1,221513,218210,-1.8,0,7.3
2019-02-14,평일,인천,2,122820,122462,-1.8,0,7.3
2019-02-15,평일,광주,1,59566,58059,2.5,0,9.6
2019-02-15,평일,대구,1,226367,229159,4.1,0,8.4
2019-02-15,평일,대구,2,189802,183874,4.1,0,8.4
2019-02-15,평일,대구,3,84047,83407,4.1,0,8.4
2019-02-15,평일,부산,1,522143,522658,6.3,1.3,8.4
2019-02-15,평일,부산,2,373013,373113,6.3,1.3,8.4
2019-02-15,평일,부산,3,104056,99446,6.3,1.3,8.4
2019-02-15,평일,부산,4,32766,32762,6.3,1.3,8.4
2019-02-15,평일,서울,1,318799,313308,-0.8,2.2,9.1
2019-02-15,평일,서울,2,1822613,1863758,-0.8,2.2,9.1
2019-02-15,평일,서울,3,679422,676227,-0.8,2.2,9.1
2019-02-15,평일,서울,4,648901,661106,-0.8,2.2,9.1
2019-02-15,평일,서울,5,727836,717675,-0.8,2.2,9.1
2019-02-15,평일,서울,6,402902,396912,-0.8,2.2,9.1
2019-02-15,평일,서울,7,848721,835655,-0.8,2.2,9.1
2019-02-15,평일,서울,8,224857,225640,-0.8,2.2,9.1
2019-02-15,평일,인천,1,247729,242100,-1,2.6,8.8
2019-02-15,평일,인천,2,142934,137883,-1,2.6,8.8
2019-02-16,주말,광주,1,49860,48716,0.3,0,7.8
2019-02-16,주말,대구,1,210964,214982,1,0,5.6
2019-02-16,주말,대구,2,159774,152970,1,0,5.6
2019-02-16,주말,대구,3,70384,69692,1,0,5.6
2019-02-16,주말,부산,1,457821,458411,3.2,0,5.9
2019-02-16,주말,부산,2,335825,336156,3.2,0,5.9
2019-02-16,주말,부산,3,84596,79999,3.2,0,5.9
2019-02-16,주말,부산,4,26221,25904,3.2,0,5.9
2019-02-16,주말,서울,1,280035,278510,-2.7,0.2,2.4
2019-02-16,주말,서울,2,1393814,1416173,-2.7,0.2,2.4
2019-02-16,주말,서울,3,522635,520789,-2.7,0.2,2.4
2019-02-16,주말,서울,4,525697,536032,-2.7,0.2,2.4
2019-02-16,주말,서울,5,496523,486947,-2.7,0.2,2.4
2019-02-16,주말,서울,6,309177,303200,-2.7,0.2,2.4
2019-02-16,주말,서울,7,610561,592101,-2.7,0.2,2.4
2019-02-16,주말,서울,8,159945,161429,-2.7,0.2,2.4
2019-02-16,주말,인천,1,178800,177162,-2.4,0,2.5
2019-02-16,주말,인천,2,93389,92630,-2.4,0,2.5
2019-02-17,주말,광주,1,32239,31580,1.1,0,1.8
2019-02-17,주말,대구,1,161122,163255,1.8,0,1.4
2019-02-17,주말,대구,2,117644,113695,1.8,0,1.4
2019-02-17,주말,대구,3,49909,49288,1.8,0,1.4
2019-02-17,주말,부산,1,346012,347327,3.2,0,1.8
2019-02-17,주말,부산,2,240497,239177,3.2,0,1.8
2019-02-17,주말,부산,3,59383,56691,3.2,0,1.8
2019-02-17,주말,부산,4,18578,18466,3.2,0,1.8
2019-02-17,주말,서울,1,187942,182894,-1.8,0,0.1
2019-02-17,주말,서울,2,979448,974678,-1.8,0,0.1
2019-02-17,주말,서울,3,350661,356390,-1.8,0,0.1
2019-02-17,주말,서울,4,376193,382578,-1.8,0,0.1
2019-02-17,주말,서울,5,340842,339015,-1.8,0,0.1
2019-02-17,주말,서울,6,224333,216018,-1.8,0,0.1
2019-02-17,주말,서울,7,428350,416743,-1.8,0,0.1
2019-02-17,주말,서울,8,117269,120143,-1.8,0,0.1
2019-02-17,주말,인천,1,127823,127282,-1.1,0,0.3
2019-02-17,주말,인천,2,67599,68989,-1.1,0,0.3
2019-02-18,평일,광주,1,56348,54888,2.6,0.6,9.5
2019-02-18,평일,대구,1,212559,214765,4.9,0,9
2019-02-18,평일,대구,2,180381,174910,4.9,0,9
2019-02-18,평일,대구,3,80782,80017,4.9,0,9
2019-02-18,평일,부산,1,495506,495128,6.5,0,9.3
2019-02-18,평일,부산,2,356020,356263,6.5,0,9.3
2019-02-18,평일,부산,3,100738,97419,6.5,0,9.3
2019-02-18,평일,부산,4,32478,32089,6.5,0,9.3
2019-02-18,평일,서울,1,298614,295060,0.9,0,7.4
